Category,Restaurant Name,Price_Range_Int,google_place_id,google_formatted_address,google_lat,google_lng,google_types
Cafes,For The Win Board Game Cafe,1,ChIJ7eaHJugyK4gREl_YKYodFwI,"3216 Yonge St, Toronto, ON M4N 2L2",43.7286889,-79.4033206,"night_club,bar,point_of_interest,establishment"
Cafes,Trinity Square Cafe,,ChIJ_43dZ8s0K4gRo99zTvWZy2k,"56 Queen Street East, Bond St entrance, Toronto, ON M5C 2Z3",43.653916,-79.3767376,"cafe,food,point_of_interest,establishment"
Cafes,The Lucky Penny General Store & Cafe,2,ChIJV1hHfPw0K4gRTiVi2hp1g6M,"189 Shaw St, Toronto, ON M6J 2W7",43.6470933,-79.4168844,"cafe,grocery_store,food_store,food,point_of_interest,store,establishment"
Cafes,Balzac’s Coffee - Powerhouse,2,ChIJ074pVxM0K4gRcVAf-1rGtJg,"29 Powerhouse St, Toronto, ON M6H 0C7",43.66964,-79.448545,"cafe,coffee_shop,food_store,food,point_of_interest,store,establishment"
Cafes,Don Latte Cafe Latino,,ChIJIU8XNEA1K4gR2wqBTP2MmJg,"1927 Davenport Rd, Toronto, ON M6N 1C3",43.6700823,-79.4560801,"restaurant,food,point_of_interest,establishment"
Cafes,Pan On the Danforth,2,ChIJ6f1KMJzM1IkReRx8hRhuv24,"407 Danforth Ave, Toronto, ON M4K 1P1",43.6775313,-79.3513766,"greek_restaurant,seafood_restaurant,mediterranean_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Superjet International Coffee Shop,1,ChIJYRNswps0K4gRfZ77HSijJAc,"346 Dupont St, Toronto, ON M5R 1V9",43.6743736,-79.4095711,"cafe,point_of_interest,food,establishment"
Cafes,Crimson Teas,2,ChIJY-BvzcA0K4gR8xxMEjb1rP4,"415 Spadina Ave., Toronto, ON M5T 2G6",43.6570217,-79.3993567,"restaurant,tea_house,food,point_of_interest,establishment"
Cafes,Ciao Europa Cafe,2,ChIJ22HpLwM1K4gRyzBPkJIh_hc,"80 Western Battery Rd, Toronto, ON M6K 3S1",43.6398139,-79.4147631,"condominium_complex,point_of_interest,establishment"
Cafes,Victory Cafe,,ChIJMeDv_5M0K4gRJ_9ocb55EcM,"440 Bloor St W, Toronto, ON M5S 1X5",43.6658254,-79.408552,"bar,meal_delivery,meal_takeaway,food_delivery,restaurant,point_of_interest,food,establishment"
Cafes,Spot Crepes & Tea,2,ChIJYTsHbME0K4gRuim0EUpfjk8,"385 Spadina Ave., Toronto, ON M5T 2G6",43.6563816,-79.3989868,"restaurant,food,point_of_interest,establishment"
Cafes,Crêpes à GoGo Spadina,1,ChIJ9QAMpnU1K4gROTCmL_I1kjc,"750 Spadina Ave., Toronto, ON M5S 2T1",43.6664536,-79.4040865,"restaurant,dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment"
Cafes,Coffee and All That Jazz,1,ChIJyx5mkDY0K4gRkobfO8_MX_k,"72 Howard Park Ave, Toronto, ON M6R 1V7",43.651557,-79.4514248,"cafe,food_store,store,food,point_of_interest,establishment"
Cafes,True Love Cafe,1,ChIJ8xz9MEjL1IkRR8dAa5D84h8,"290 Dundas St E, Toronto, ON M5A 1Z9",43.6583951,-79.3712,"cafe,food,point_of_interest,establishment"
Cafes,Lulu Cafe,,ChIJw062yCYzK4gRjYPdeSShhDw,"245 Eglinton Ave E, Toronto, ON M4P 3C2",43.7081202,-79.3897494,"grocery_store,food_store,food,point_of_interest,store,establishment"
Cafes,Black Goat Cafe,1,ChIJZd9VPjZIK4gRoRc_A9BxVQ8,"3261 Lake Shore Blvd W, Etobicoke, ON M8V 1M2",43.5967319,-79.5226264,"cafe,coffee_shop,point_of_interest,food_store,food,store,establishment"
Cafes,Perfect Blend Bakery & Espresso Bar,2,ChIJX63nydkwK4gRZFyyujzhA9w,"1971 Weston Rd, York, ON M9N 1W8",43.7009585,-79.5186169,"cafe,coffee_shop,food_store,food,point_of_interest,store,establishment"
Cafes,Archtop Cafe,1,ChIJ4-Dzc3BHK4gRv72ZOSnqU3I,"91 Lakeshore Rd E, Mississauga, ON L5G 2Y5",43.5530553,-79.5839077,"cafe,food,point_of_interest,establishment"
Cafes,Snakes & Lattes Midtown,,ChIJA8__TzszK4gRNP7_I5He0Jk,"45 Eglinton Ave E, Toronto, ON M4P 1G6",43.7068985,-79.3965931,"restaurant,cafe,bar,point_of_interest,food,store,establishment"
Cafes,Delica Kitchen,2,ChIJM2N1q0AzK4gRpa3Q_9kb5lk,"1440 Yonge St, Toronto, ON M4T 1Y5",43.6873371,-79.393991,"restaurant,point_of_interest,food,establishment"
Cafes,Hotel Gelato,2,ChIJI8719g0zK4gRKEFgCLVt6dQ,"532 Eglinton Ave W, Toronto, ON M5N 1B4",43.7035431,-79.4143578,"cafe,brunch_restaurant,ice_cream_shop,bakery,dessert_shop,confectionery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,Pomarosa Coffee Shop & Kitchen,2,ChIJTeJqa2XM1IkRDqaX5qFNc3U,"1504 Danforth Ave, Toronto, ON M4J 1N4",43.68324,-79.325461,"coffee_shop,brunch_restaurant,cafe,breakfast_restaurant,bar,food_store,meal_takeaway,store,restaurant,food,point_of_interest,establishment"
Cafes,Latazza Cafe,,ChIJ9XmDyz4zK4gRjGcvEadQT3A,"2200 Yonge St, Toronto, ON M4S 2B8",43.7060874,-79.3985043,"cafe,food,point_of_interest,establishment"
Cafes,Island Cafe,2,ChIJFYwyEefK1IkRPdvl38KYA64,"45 Channel Ave, Toronto, ON M5J 1Y4",43.6310885,-79.3559157,"restaurant,food,point_of_interest,establishment"
Cafes,Caffiends,,ChIJRyYghLo0K4gRIUkwtN4lk-k,"91 Charles St W #111, Toronto, ON M5S 1K6",43.6669773,-79.3921339,"cafe,coffee_shop,food_store,store,food,point_of_interest,establishment"
Cafes,Beaches Bake Shop,2,ChIJsc4kzwHM1IkRTt8BFtXqBNc,"2162 Queen St E, Toronto, ON M4E 1G7",43.6720512,-79.2912879,"breakfast_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,2nd Nature Bakery and Cafe,1,ChIJVVWB8D00K4gR3Q6_8odl0ds,"1597 Dupont St, Toronto, ON M6P 3S8",43.6649536,-79.4542478,"bakery,dessert_shop,confectionery,cafe,food_store,food,point_of_interest,store,establishment"
Cafes,See-Scape,2,ChIJ8cz0ECI0K4gRs3azUJ5L9EE,"347 Keele St, Toronto, ON M6P 2K6",43.6646913,-79.4640622,"bar,cafe,event_venue,restaurant,point_of_interest,food,establishment"
Cafes,The Theatre Centre,,ChIJq8LbKf40K4gRDKj3qI3LgkE,"1115 Queen St W, Toronto, ON M6J 1J1",43.6430258,-79.4232408,"performing_arts_theater,cafe,event_venue,food,point_of_interest,establishment"
Cafes,Presse Café,2,ChIJNwxUrkw1K4gRTm0VN55mCrE,"637B Bay St., Toronto, ON M5G 1M7",43.6567866,-79.3838327,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment"
Cafes,UB Social Cafe & General Store,1,ChIJq6r-cSA0K4gRrayb0YKQVHk,"3015 Dundas St W, Toronto, ON M6P 1Z4",43.665311,-79.469707,"coffee_shop,gift_shop,cafe,grocery_store,bakery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,Naturalis Cafe,2,ChIJtZIKKFXL1IkRNHDdzuNfcCA,"771 Queen St E, Toronto, ON M4M 1H5",43.6593048,-79.3471602,"cafe,point_of_interest,food,establishment"
Cafes,Cafe Pleiade,2,ChIJudpdPTEzK4gR0DfXnpxT3Ig,"557 Mt Pleasant Rd, Toronto, ON M4S 2M5",43.703095,-79.3877834,"restaurant,food,point_of_interest,establishment"
Cafes,Poop Cafe,2,ChIJG8Rw8Iw0K4gRLapK64tne80,"1355 St Clair Ave W, Toronto, ON M6E 1C5",43.6759543,-79.4508394,"dessert_restaurant,tea_house,cafe,dessert_shop,confectionery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,S Cafe,1,ChIJmckfNvPM1IkRPlZYuPEiItY,"367 Donlands Ave, East York, ON M4J 3S2",43.6932274,-79.3423447,"pub,bar,sports_club,point_of_interest,establishment"
Cafes,Time Capsule Board Game Cafe & Bar,2,ChIJV9JM9RTM1IkRiEaToV9A3Gk,"2183 Danforth Ave, Toronto, ON M4C 1K4",43.6861881,-79.3100058,"bar,coffee_shop,night_club,cafe,pub,restaurant,point_of_interest,food_store,food,store,establishment"
Cafes,The Raspberry Cafe,,ChIJxTlIHXrL1IkRC_Hfonz0Pwc,"1201 Dundas St E Unit 103, Toronto, ON M4M 1S2",43.6648148,-79.341276,"cafe,coffee_shop,food_store,store,food,point_of_interest,establishment"
Cafes,Tokyo Smoke,,ChIJ1z0SSJU1K4gRhRVR2DPr6SE,"450 Yonge St, Toronto, ON M4Y 1W9",43.6615271,-79.3834118,"point_of_interest,store,establishment"
Cafes,The Grand Trunk,,ChIJg6lGV7Y1K4gRpYpjowasH54,"1718 Queen St W, Toronto, ON M6R 1B3",43.6389833,-79.4453778,"bar,brunch_restaurant,sandwich_shop,breakfast_restaurant,pub,meal_takeaway,restaurant,food,point_of_interest,establishment"
Cafes,Thobors Boulangerie Patisserie Café,2,ChIJxR8HxJgzK4gR1oj-dRxTJYw,"1116 Eglinton Ave W, Toronto, ON M6C 2E2",43.699755,-79.4320577,"bakery,point_of_interest,food_store,food,store,establishment"
Cafes,Cafe Plenty,1,ChIJBYdj5bfL1IkRcJfgYE5nUEY,"PATH, Commerce Court Food Court, 199 Bay St. Unit C-14, Toronto, ON M5L 2G9",43.6481326,-79.3795089,"cafe,food,point_of_interest,establishment"
Cafes,Snakes & Lattes College,2,ChIJnRf4r-40K4gRv72C3hn34lo,"489 College St, Toronto, ON M6G 1A5",43.6559672,-79.4092606,"restaurant,cafe,bar,store,food,point_of_interest,establishment"
Cafes,Bonimi,2,ChIJ94yW0603K4gRvxocfRmSX8o,"3319 Bloor St W, Etobicoke, ON M8X 1E7",43.6451374,-79.5205188,"restaurant,food,point_of_interest,establishment"
Cafes,Tsampa Cafe,1,ChIJ_zNhh7E1K4gRSL5DvTi8tB4,"1528 Queen St W, Toronto, ON M6R 1A4",43.6402513,-79.4389984,"restaurant,point_of_interest,food,establishment"
Cafes,Dooney’s Cafe,2,ChIJYY2iUfU0K4gREHAd4plomgo,"866 Bloor St W, Toronto, ON M6G 1M5",43.662452,-79.4248466,"restaurant,cafe,food,point_of_interest,establishment"
Cafes,Hello Darling,2,ChIJ1bo-rkE0K4gRcP-OChZD__c,"827 Lansdowne Ave, Toronto, ON M6H 3Z2",43.662658,-79.444562,"restaurant,cafe,food,point_of_interest,establishment"
Cafes,Bread & Roses Bakery Cafe,2,ChIJVzq28UstK4gRp2Ni08xTnuQ,"2901 Bayview Ave, North York, ON M2K 1E6",43.7684661,-79.3850733,"bakery,coffee_shop,cafe,point_of_interest,food_store,food,store,establishment"
Cafes,Phyllo Cafe,3,ChIJX2I7LpLM1IkRuJgVBnbyGHg,"920 Pape Ave, East York, ON M4K 3V2",43.6860347,-79.3477012,"cafe,greek_restaurant,ice_cream_shop,coffee_shop,bakery,dessert_shop,confectionery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,The Hub Cafe,2,ChIJHZMHh3DL1IkRCO3_M7Mm6Nk,"1110 Dundas St E, Toronto, ON M4M 1S1",43.6640947,-79.3436078,"cafe,food,point_of_interest,establishment"
Cafes,The Dock On Queen,1,ChIJZ3_HN3HL1IkRAhQbJ5gdkFo,"932 Queen St E, Toronto, ON M4M 1J5",43.6608944,-79.3415917,"cafe,food,point_of_interest,establishment"
Cafes,Clipper Café,1,ChIJUddtpDLL1IkRSqgGlcwgp-o,"40 King St W, Toronto, ON M5H 3Y2",43.6492837,-79.3793414,"point_of_interest,establishment"
Cafes,Old Bleu Cafe & Eatery,1,ChIJHcGt9DPL1IkRY5SlpOe8aV8,"73 Queen St E, Toronto, ON M5C 1R8",43.6530102,-79.3760581,"cafe,bakery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,The Innis Cafe,1,ChIJFQu6Lrw0K4gRcy9DZFNjvh4,"Innis College, 2 Sussex Ave IN109, Toronto, ON M5S 1J5",43.6655368,-79.3997895,"cafe,catering_service,food_delivery,point_of_interest,food,establishment"
Cafes,Mana’ish Global Flatbread Cafe,2,ChIJVRLXmts0K4gRu7Rmpjh_76E,"140 Spadina Ave., Toronto, ON M5V 2L4",43.6477238,-79.3963574,"lebanese_restaurant,middle_eastern_restaurant,cafe,restaurant,food,point_of_interest,establishment"
Cafes,Village Vinyl,2,ChIJiVMZcc9JK4gRCbVXqK3ENfk,"2925 Lake Shore Blvd W, Etobicoke, ON M8V 1J4",43.6007102,-79.5049582,"store,point_of_interest,establishment"
Cafes,Soban Cafe,1,ChIJW1cqGRQtK4gRuDyJbat5VH0,"5600 Yonge St #2/F, North York, ON M2N 5S2",43.7794298,-79.4158572,"brunch_restaurant,cafe,restaurant,food,point_of_interest,establishment"
Cafes,Le Cafe,,ChIJS6TSi9Y0K4gRhnLajfL7RVY,"290 Bremner Blvd, Toronto, ON M5V 3L9",43.6425648,-79.3871007,"restaurant,food,point_of_interest,establishment"
Cafes,Hong Kong Bistro Cafe,1,ChIJSVTFe8Q0K4gRyD76ECvp0dQ,"472 Dundas St W, Toronto, ON M5T 1G9",43.6533726,-79.3968759,"chinese_restaurant,restaurant,point_of_interest,food,establishment"
Cafes,Alternative Thinking,2,ChIJwa5AspM0K4gRGa-Ai2623OY,"758 Bathurst St, Toronto, ON M5S 0C8",43.6643563,-79.4111525,"department_store,market,store,point_of_interest,establishment"
Cafes,La Crema Cafe,,ChIJ90aQHVQ2K4gRLh0OFqEkgqc,"2991 Bloor St W, Etobicoke, ON M8X 1C1",43.6475558,-79.5098015,"cafe,coffee_shop,breakfast_restaurant,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,Cafe Belong,3,ChIJhYPNtIBSV0ARtvpv4Z2yR1w,"550 Bayview Ave, Toronto, ON M4W 3X8",43.68449,-79.3648483,"restaurant,point_of_interest,food,establishment"
Cafes,Yummi Café Laundromat,2,ChIJU1ZExXk0K4gRw0ygJdvOY-Q,"956 St Clair Ave W, Toronto, ON M6E 1A1",43.6796943,-79.4360968,"laundry,ice_cream_shop,dessert_shop,confectionery,cafe,tea_house,food_store,food,point_of_interest,home_goods_store,store,establishment"
Cafes,Coco Espresso Bar,,ChIJJzHjhK80K4gRAi9bdAV0wdI,"29 Bellair St, Toronto, ON M5R 1B8",43.6708707,-79.3910176,"coffee_shop,bakery,dessert_shop,confectionery,cafe,food_store,store,food,point_of_interest,establishment"
Cafes,Anthony’s Cafe,1,ChIJo_x8ugnN1IkRlLTe3B4mOh8,"18 Wynford Dr, North York, ON M3C 1V4",43.7238099,-79.3371305,"coffee_shop,atm,cafe,finance,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,Touti Gelati and Cafe,1,ChIJT-tlaPbL1IkRyCSzMRIWdeM,"1865 Queen St E, Toronto, ON M4L 3Z9",43.6685363,-79.3061686,"cafe,point_of_interest,food,establishment"
Cafes,Machino Cafe,,ChIJq6q6Kos0K4gR9p-ox9TzOPU,"1556 Bloor St W, Toronto, ON M6P 1A4",43.6562612,-79.4533853,"donut_shop,bakery,food_store,store,food,point_of_interest,establishment"
Cafes,Market Garden and express|o Coffee Bar,2,ChIJ_-_kdvw1K4gRBKlKqzPj_Ic,"Ontario, Toronto, Gerrard St W, CA ON Toronto邮政编码: M5G 1Z4",43.6583645,-79.3830719,"cafe,food,point_of_interest,establishment"
Cafes,On Ramp Cafe,,ChIJnYHi9r7N1IkRVk29nkzCa9c,"1681 Eglinton Ave E, North York, ON M4A 1J6",43.7257865,-79.3164585,"cafe,food,point_of_interest,establishment"
Cafes,High 5 Cafe & Curated Convenience,,ChIJFc6WOtA0K4gRpr-EvXhqAkA,"221 Richmond St W Suite 101, Toronto, ON M5V 1W4",43.6493177,-79.389367,"cafe,food,point_of_interest,establishment"
Cafes,The Birchcliff,1,ChIJKYDnW-zO1IkR0Jyz2C7aezw,"1660 Kingston Rd, Scarborough, ON M1N 1S5",43.6920752,-79.2640266,"cafe,coffee_shop,food_store,store,food,point_of_interest,establishment"
Cafes,Bloor Court Cafe,1,ChIJ-zIctV80K4gRxtdvqdzx-0M,"201 Delaware Ave, Toronto, ON M6H 2T4",43.6617339,-79.4279723,"cafe,food,point_of_interest,establishment"
Cafes,Pronto Cafe,1,ChIJvaAKdrY0K4gRLllOUbG8lQM,"790 Bay St., Toronto, ON M5G 1K9",43.6604021,-79.3863682,"meal_takeaway,sandwich_shop,catering_service,breakfast_restaurant,food_delivery,italian_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Faema Caffe,2,ChIJY0aSKYY0K4gRLr2BEEKHB3w,"672 Dupont St Suite 201, Toronto, ON M6G 2A1",43.671892,-79.422151,"wholesaler,point_of_interest,home_goods_store,store,establishment"
Cafes,Patricia’s Cake Creations,4,ChIJZ6gM3uQ2K4gRPtkTQP5zvBc,"4130 Dundas St W, Etobicoke, ON M8X 1X3",43.6619373,-79.5078893,"sandwich_shop,coffee_shop,cafe,bakery,clothing_store,wholesaler,dessert_shop,confectionery,restaurant,point_of_interest,food_store,food,store,establishment"
Cafes,Tashi Delek Cafe,,ChIJq6rmA7I1K4gRKLEU7KiRZ8Q,"223 Jameson Ave, Toronto, ON M6K 1M3",43.6402831,-79.4370061,"meal_takeaway,restaurant,food,point_of_interest,establishment"
Cafes,HCafe Japanese Cafe,2,ChIJm_w4aTHV1IkRhBXxWqgNxjs,"205 Main St Unionville Unit 2, Unionville, ON L3R 2G8",43.868487,-79.3121421,"dessert_shop,confectionery,food_store,store,food,point_of_interest,establishment"
Cafes,Tangerine Café,1,ChIJ4VpsbwDL1IkRQ5I4nicy0t4,"100 Yonge St, Toronto, ON M5C 2W1",43.6497655,-79.3785291,"corporate_office,point_of_interest,establishment"
Cafes,Soul Cafe,,ChIJ27VDlmUtK4gR047zICkl82U,"23 Spring Garden Ave, North York, ON M2N 7M2",43.7644739,-79.4103414,"cafe,point_of_interest,food,establishment"
Cafes,The Cafe,,ChIJ3R73V5_M1IkRfESHcuPhmFI,"855 Broadview Ave, Toronto, ON M4K 2P9",43.6795012,-79.3577661,"restaurant,food,point_of_interest,establishment"
Cafes,Fresh Paint Studio + Cafe,,ChIJK3o8PWzM1IkR2HPj157KTPo,"1849 Danforth Ave, Toronto, ON M4C 1J3",43.684428,-79.317642,"cafe,event_venue,food,point_of_interest,establishment"
Cafes,D-Spot Dessert Cafe & Bistro,2,ChIJG6jvid_N1IkR2X715oystE8,"51 Lebovic Ave, Scarborough, ON M1L 4W1",43.7228374,-79.2893736,"dessert_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Fabarnak Community Cafe and Catering,2,ChIJ-bzB2rI0K4gRkSgOTviMMFE,"519 Church St, Toronto, ON M4Y 2C9",43.6665188,-79.3810925,"community_center,event_venue,point_of_interest,establishment"
Cafes,Riviera Bakery,1,ChIJa_TRPe40K4gRg8plbF-BTu4,"576 College St, Toronto, ON M6G 1B2",43.6555273,-79.4131392,"bakery,wholesaler,cafe,food_store,food,point_of_interest,store,establishment"
Cafes,Paintlounge,2,ChIJ78iOPmXL1IkRz6hMnhVfTps,"723 Gerrard St E, Toronto, ON M4M 1Y5",43.666344,-79.347763,"bar,event_venue,point_of_interest,establishment"
Cafes,3SK Cafe,,ChIJ5fVxSZ8zK4gRQWuMQEba4JU,"1054 Eglinton Ave W, Toronto, ON M6C 2C5",43.7001131,-79.4305877,"cafe,catering_service,food_delivery,restaurant,point_of_interest,grocery_store,food_store,food,store,establishment"
Cafes,Nespresso Toronto Boutique,3,ChIJo7T3Vyo1K4gRUus7gwdGiAw,"65 Front St W, Toronto, ON M5J 1E3",43.6450498,-79.379695,"point_of_interest,food_store,food,store,establishment"
Cafes,Pablo Cheesetart Canada,2,ChIJKTI5uMs0K4gRNIAhnWj7fTA,"114 Dundas St W, Toronto, ON M5G 1C3",43.6557095,-79.3843397,"bakery,dessert_shop,confectionery,wholesaler,coffee_shop,cafe,food_store,food,point_of_interest,store,establishment"
Cafes,Krepesz Cafe & Bar,2,ChIJNV0kEMI0K4gRhC3CIx6-DLY,"253 Augusta Ave, Toronto, ON M5T 2L8",43.6550938,-79.4021183,"cafe,bar,restaurant,food,point_of_interest,establishment"
Cafes,Free Times,2,ChIJLx7I0ME0K4gRFyQ_WvDd_vw,"320 College St, Toronto, ON M5T 1S3",43.657679,-79.402487,"cafe,restaurant,food,point_of_interest,establishment"
Cafes,Fresh Choice Cafe,1,ChIJ40tOOB_S1IkREYte10NNSLo,"520 Ellesmere Rd, Scarborough, ON M1R 0B1",43.7629707,-79.295245,"cafe,cafeteria,restaurant,food,point_of_interest,establishment"
Cafes,Cafe,,ChIJt4pxSCc1K4gRrsNDDNBvLgg,"68 Fort York Blvd, Toronto, ON M5V 3Y2",43.6400016,-79.3964146,"store,point_of_interest,establishment"
Cafes,Funny Bones Games Lounge & Café,,ChIJH-xCus5JK4gRiul4DXpFStg,"3029 Lake Shore Blvd W, Etobicoke, ON M8V 1K5",43.5998545,-79.5088747,"night_club,bar,point_of_interest,establishment"
Cafes,Drip Cafe,,ChIJH8Zt-FfP1IkRiv1W6e-TSi8,"3110 Kingston Rd, Scarborough, ON M1M 1P2",43.7275933,-79.2303183,"cafe,food,point_of_interest,establishment"
Cafes,Plancha,,ChIJG5SVva_L1IkRKdjW3aFzDFg,"44 Victoria St, Toronto, ON M5C 1Y2",43.6505292,-79.3773346,"vegan_restaurant,vegetarian_restaurant,lebanese_restaurant,middle_eastern_restaurant,mediterranean_restaurant,fast_food_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Speducci Mercatto,2,ChIJIwGc1F8xK4gRHoHv5x72hiA,"46 Milford Ave, North York, ON M6M 2V8",43.7048583,-79.4728055,"italian_restaurant,event_venue,restaurant,point_of_interest,grocery_store,food_store,food,store,establishment"
Cafes,Foodbenders,1,ChIJm7TsVvU0K4gR8csgw6Qyg0k,"1162 Bloor St W, Toronto, ON M6H 1N1",43.659669,-79.4368366,"art_gallery,amusement_center,dance_hall,movie_theater,performing_arts_theater,event_venue,point_of_interest,establishment"
Cafes,Mocha Cafe,,ChIJzaPsrHzM1IkRxcSLFnTIvNI,"1290 Danforth Ave, Toronto, ON M4J 1M6",43.6821838,-79.3301806,"breakfast_restaurant,coffee_shop,cafe,dessert_shop,bar,confectionery,bakery,food_store,store,restaurant,food,point_of_interest,establishment"
Cafes,Paintlounge,2,ChIJvejuJf40K4gR7UZE9WyV91k,"784 College St, Toronto, ON M6G 1C6",43.6548888,-79.4209658,"book_store,store,point_of_interest,establishment"
Cafes,East of York Gourmet Food,2,ChIJVVXgbWzM1IkR5P_m_9xug2k,"1904 Danforth Ave, Toronto, ON M4C 1J4",43.6850395,-79.316639,"point_of_interest,establishment"
Cafes,Cafe de Paris,2,ChIJ7cd6pOLR1IkR8--4Ahp0xeg,"4186 Finch Ave E Unit 26, Scarborough, ON M1S 4T5",43.8037255,-79.2882979,"chinese_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Sid’s Cafe,,ChIJMwimI780K4gRyWSuDUAA5-w,"100 St George St, Toronto, ON M5S 3G3",43.6620988,-79.3985635,"cafe,food,point_of_interest,establishment"
Cafes,HK Garden,1,ChIJLS-_yXDR1IkRXPAAlV97m3w,"8 Glen Watford Dr Unit G-6, Scarborough, ON M1S 1T5",43.7866086,-79.2774253,"breakfast_restaurant,chinese_restaurant,restaurant,point_of_interest,food,establishment"
Cafes,Cafe 059,,ChIJhzWGxsA0K4gRMk-tzajHPkI,"1 Spadina Cres, Toronto, ON M5S 2J5",43.659753,-79.4004111,"cafe,food,point_of_interest,establishment"
Cafes,0109 Dessert & Chocolate,2,ChIJHRoMY_zT1IkRmSvZwypUfFw,"2190 McNicoll Ave #109, Scarborough, ON M1V 0B3",43.8144917,-79.2949222,"dessert_restaurant,chocolate_shop,candy_store,dessert_shop,confectionery,restaurant,food_store,food,point_of_interest,store,establishment"
Cafes,Cavaillon Fine Boutique,1,ChIJoesLAzEzK4gRJkQ5uWaZFEY,"622 Mt Pleasant Rd, Toronto, ON M4S 2M8",43.704117,-79.3886621,"clothing_store,store,point_of_interest,establishment"
Cafes,Sunnyside Pavilion Cafe,2,ChIJi3dKnc81K4gRcM9dsU8GlTo,"1755 Lake Shore Blvd W, Toronto, ON M6S 5A3",43.6375567,-79.4563771,"restaurant,cafe,point_of_interest,food,establishment"
Cafes,Eggspectation,,ChIJ6-dbnMw0K4gRPcgnC8nImmg,"483 Bay St., Toronto, ON M5G 2C9",43.6532863,-79.3818779,"brunch_restaurant,restaurant,point_of_interest,food,establishment"
Cafes,Dark Horse Espresso Bar,2,ChIJUUaSqds0K4gRPpJ2lUGBfSU,"401 Richmond St W Suite 135, Toronto, ON M5V 3A8",43.6478146,-79.3951223,"coffee_shop,cafe,food_store,food,point_of_interest,store,establishment"
Cafes,Cafe Vite,,ChIJ-0xJWQ0tK4gRtqY-1l31DHg,"5418 Yonge St unit 19, North York, ON M2N 5R5",43.7755273,-79.4149129,"cafe,vietnamese_restaurant,restaurant,food,point_of_interest,establishment"
Cafes,Bread & Roses Bakery Cafe On Danforth,,ChIJEQnEjZzM1IkRfsy1LQlwJY4,"508 Danforth Ave, Toronto, ON M4K 1P6",43.6784115,-79.3488659,"cafe,restaurant,point_of_interest,food,establishment"
Cafes,Ethiopian Cafe and Pasteries,,ChIJfwuD-U01K4gRFrjZYvpRqbs,"965 Bloor St W, Toronto, ON M6H 1L7",43.6611437,-79.4286755,"restaurant,food,point_of_interest,establishment"
Cafes,Food Dudes Pantry,1,ChIJcSx74nTL1IkRFUKDgUa9_J0,"24 Carlaw Ave, Toronto, ON M4M 2R7",43.6561391,-79.3384146,"point_of_interest,food,establishment"
Cafes,T & M Sidewalk Cafe,,ChIJYz9zsmTM1IkRzzRCv_olQ18,"1344 Danforth Ave, Toronto, ON M4J 1M9",43.6823523,-79.328946,"cafe,food,point_of_interest,establishment"
Cafes,Daily Express Cafe,,ChIJ15PE-bw0K4gRssDe4K_pxlg,"321 Bloor St W, Toronto, ON M5S 1S5",43.6674528,-79.3991417,"cafe,restaurant,coffee_shop,food_store,food,point_of_interest,store,establishment"
